sentiment,text
3,said talk shall / run us driverless cars
3,wait driverless cars
3,tesla talks partnering google driverless cars: tesla motors considering adding driverless technology...
3,tesla talking google driverless electric cars via
3,"""pardon future... go right ahead."" via driverless driverlesscar google"
3,"driverless cars ""amazing"" govt' not looking seriously, risk $ big move ""white elephant"" onpoli"
3,saw google driverless car!
3,driverless cars eventually replace taxi drivers?
3,rt rt ready driverless cars? pbs newshour
3,""" guy driving ipad?"" google driverless car punks nyc !"
3,ready driverless cars? pbs newshour
3,"looking completely driverless camry? sorry, toyota believes ""control remain the_"
3,"high speed, road driverless future"
3,"high speed, road driverless future, via interesting camera' lenses get dirty"
3,". "" goal google kids start driving"" susan wojcicki driverless cars [ ]"
3,"drove work today , car drive ! tune find u ur driverless car"
3,sf maä±ana get educated commercialization driverless car fav
3,ktla consumer confidential: stock market rally; internet sales tax? driverless technology: not reporting ...
3,tesla considers driverless cars partnership google amazing
3,tesla talks partnering google driverless cars: tesla motors considering adding driverless technology...
3,happens car insurance % driverless car world? time auto insurance companies innovate
3,"driverless cars, ghost community actively rejoin society operating motor vehicles without causing suspicion"
3,"oh, car must driverless. bumper stickers right along."
3,""" audi testing driverless car tampa florida today. license plate:"
3,elevated lanes florida toll road close tests driverless cars background
3,"going driverless cars, also shoot riderless bicycles. ' knock cyclist deaths nothing."
3,. techpanel supposed future cars &lt; years. mostly driverless . lots happen
3,driverless cars trialled three uk cities january.
3,driverless cars get green light testing public roads uk
3,britain starting driverless car tests next year | epoch times yes!!!
3,"uk let driverless cars loose roads january going, not need roads thefuture"
3,""" uk government announces driverless cars allowed public roads trials..... not issue smh"
3,"ever vigilant dc cops pull google' driverless car. amazingly, no one injured. via"
3,"week bots: google' driverless cars, sure, ready fly robot pilot?"
3,gonna check driverless car ( )
3,"ever vigilant dc cops pull google' driverless car. amazingly, no one injured."
3,google driverless car. ( [pic] 
3,looked like googles driver less car
3,"acuhoi : driverless cars, thought controlled robotic motion, holographic sensors, virtual reality, activism..."
3,really thoughtful take potential impact driverless cars via
3,"oh, google driverless car?"
3,really consider subway driverless car.
3,really ?! fbi afraid criminals use google' driverless cars freeway shootouts
3,true. l driverless yet?
3,. driverless car tested merced. / beginning rockets drones
3,encountered one ! driverless car.
3,"no fun eh?: driverless cars becoming reality, could british roads next yr"
3,shows driverless car tech florida along ride.
3,"uk plans allow driverless cars public roads starting january, could possibly go wrong?"
3,driverless cars hit public roads britain january
3,nissan announced model driverless car roads thefuture
3,uk town replacing buses driverless pods fl pay disney busses death
3,funny rt saudi women allowed not drive driver less car? saudi drivingban
3,rt driverless cars could arrive ann arbor automotive michigan
3,ann arbor test bed driverless cars? university michigan researchers work make ann arbor _
3,florida aims lead driverless car revolution via 
3,driverless trans team field trip day! going morgantown ride podcars currently road.
3,google' retrofitted driverless car captured
3,ann arbor could get driverless vehicles : u working auto industry government officials ...
3,"driverless cars coming u.k. : london (cnnmoney)  first time, driverless cars soon ..."
3,ann arbor could get driverless vehicles : ann arbor (wwj/ap) university michigan working ...
3,¡÷õ driverless cars soon making way streets u.k.
3,cover driverless cars also ?? donothingcongress teabagtreason
3,"""burkhard bilger: inside googles driverless car."""
3,humans make bad drivers? read discuss: burkhard bilger: inside googles driverless car via
3,"no. uber driverless cars. / natural progression, uber drivers disrupted."
3,"/ currently. society moves towards urban centers driverless cars, think affect handheld sales?"
3,fbi warns driverless cars could weaponized
3,florida wants hq driverless cars might say already
3,""" fbi thinks driverless cars could deadly: fuck"
3,time driverless vehicles driverless
3,could driverless cars change everything? techtuesday
3,senator calls driverless cars cure disease vehicle related deaths sayfie flapol
3,uk allow driverless cars roads
3,uk allow driverless cars public roads january
3,driverless cars allowed uk soon january autonews
3,"driverless cars hit uk' roads january, approved trials awesome !!"
3,"driverless cars florida, sooner think.."
3,iowa county says yes driverless cars driverlesscars autonomous cars selfdrivingcars
3,close upper deck selmon expy driverless car testing. lane selmon_
3,always ask driver rating. hopefully not worry driverless cars come .
3,trying figure spoof contents car driverless cars: nobel prize winners car times.
3,"demand cars greater human availability drive cars safely efficiently. hence, driverless cars hire."
3,/ like turing test driverless autos. founding fathers serious foresight!
3,audi made driverless car. ¡õ
3,"saudi market preparing ""driverless cars"". / one way prevent women driving nobody needs drive. womensrights"
3,"driverless car, delivered drone?"
3,audi stepping driverless car game: ¡÷
3,driver less car mod audi
3,legislators regulators started establish rules road use driverless cars. thefuture
3,mass transit based driverless cars coming! helsinki' ambitious plan make car ownership pointless
3,"hey googlegirl, tell got ride one driverless cars"
3,driverless car tipping point coming soon
3,"exactly. total miles likely way uber, ridesharing. eventually driverless"
3,fbi concerned criminals using driverless cars via
3,imagine driverless googlecars end parking_ place.
3,posit: newly revived urban streetcars fail automated/driverless tech emerges. regional commuting still strongest case rail.
3,britain test driverless cars next year: london  british officials says driverless cars tested ...
